id,unix_time,gps_x_dec,gps_y_dec,wojewodztwo,miejscowosc,ulica,predkosc_dopuszczalna,rodzaj_nawierzchni,warunki_atmosferyczne,obszar_zabudowany,czy_sygnalizacja_swietlna
120472781,1650301028.0,15.126027777777779,51.60952777777778,WOJ. LUBUSKIE,ŻARY,KOMUNY PARYSKIEJ,50,01,01,01,03
120848665,1650294000.0,15.220805555555556,52.73283333333333,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,GROTTGERA,50,01,01,01,03
120484151,1650296700.0,15.804166666666667,51.626,WOJ. LUBUSKIE,,,90,01,01,02,03
120525501,1650285600.0,15.501472222222223,51.93619444444444,WOJ. LUBUSKIE,ZIELONA GÓRA,DŁUGA,50,01,01,01,01
120873048,1650294900.0,15.32986111111111,51.61369444444445,WOJ. LUBUSKIE,ŻAGAŃ,KOPERNIKA,50,01,01,01,03
120474999,1650287507.0,15.256333333333334,52.73827777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,POMORSKA,50,01,01,01,03
120499900,1650305700.0,15.556055555555556,51.95686111111112,WOJ. LUBUSKIE,,,70,01,01,02,03
120472734,1650286753.0,15.423194444444444,51.92258333333333,WOJ. LUBUSKIE,WILKANOWO,WANDY KOMARNICKIEJ,50,01,01,01,03
120474646,1650232905.0,15.572944444444444,51.88941666666667,WOJ. LUBUSKIE,ZIELONA GÓRA,DRZONKÓW - SŁONECZNA,50,01,01,01,03
120475025,1650315736.0,15.525416666666667,51.95866666666667,WOJ. LUBUSKIE,ZIELONA GÓRA,TRASA PÓŁNOCNA,40,01,01,01,03
120499891,1650293100.0,15.51211111111111,51.940555555555555,WOJ. LUBUSKIE,ZIELONA GÓRA,PIŁSUDSKIEGO,50,01,01,01,03
120474923,1650294504.0,15.465694444444443,51.95902777777778,WOJ. LUBUSKIE,,,40,01,01,02,03
120472740,1650292477.0,15.555416666666668,52.23705555555556,WOJ. LUBUSKIE,,,120,01,01,02,03
120469206,1650289224.0,15.428888888888888,52.21127777777778,WOJ. LUBUSKIE,OŁOBOK,BOROWSKA,40,01,01,01,03
120480402,1650275100.0,15.284916666666666,52.514361111111114,WOJ. LUBUSKIE,,,90,01,01,02,03
120469243,1650308660.0,15.460027777777777,52.55036111111111,WOJ. LUBUSKIE,ZEMSKO,,90,01,04,02,03
120474785,1650277842.0,15.234416666666666,52.74402777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WYSZYŃSKIEGO,50,01,01,01,03
120472681,1650245400.0,15.310055555555556,51.46136111111112,WOJ. LUBUSKIE,,,40,01,01,02,01
120476158,1650291600.0,15.292361111111111,51.650444444444446,WOJ. LUBUSKIE,ŻAGAŃ,CHROBREGO,40,02,01,02,03
120474849,1650286380.0,15.551472222222223,52.36016666666667,WOJ. LUBUSKIE,SZUMIĄCA,,120,01,01,02,03
120474816,1650280894.0,14.64486111111111,52.50533333333333,WOJ. LUBUSKIE,GÓRZYCA,KOSTRZYŃSKA,90,01,02,02,03
120472772,1650299715.0,14.595583333333334,52.33402777777778,WOJ. LUBUSKIE,SŁUBICE,TRANSPORTOWA,50,01,01,01,03
120472678,1650253783.0,15.54375,52.40475,WOJ. LUBUSKIE,NIETOPEREK,,120,01,01,02,03
120476385,1650256800.0,15.310055555555556,51.46136111111112,WOJ. LUBUSKIE,,,40,01,01,02,03
120472703,1650276628.0,15.136111111111111,51.638416666666664,WOJ. LUBUSKIE,ŻARY,HUCULSKA,50,01,01,01,03
120476083,1650390011.0,15.32425,51.61483333333334,WOJ. LUBUSKIE,ŻAGAŃ,PLAC SŁOWIAŃSKI,50,01,01,01,03
120476105,1650385784.0,15.552916666666667,51.931,WOJ. LUBUSKIE,,,120,01,04,02,03
120520332,1650381600.0,15.161333333333333,52.325944444444445,WOJ. LUBUSKIE,,,50,01,01,02,03
120469551,1650377235.0,15.513361111111111,51.94391666666667,WOJ. LUBUSKIE,ZIELONA GÓRA,NIEPODLEGŁOŚCI,50,01,01,01,03
120480117,1650387900.0,14.611166666666666,52.32194444444445,WOJ. LUBUSKIE,,,140,01,01,02,03
120475987,1650368460.0,15.009916666666667,51.75147222222222,WOJ. LUBUSKIE,JASIEŃ,GRANICZNA,50,01,01,01,03
120475567,1650378081.0,15.24861111111111,52.73375,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WARSZAWSKA,50,01,01,01,03
120469501,1650370848.0,14.78163888888889,51.96161111111111,WOJ. LUBUSKIE,GUBIN,KRESOWA,50,01,01,01,03
124221388,1650371100.0,15.207749999999999,52.735083333333336,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MYŚLIBORSKA,50,01,01,01,03
120853346,1650387600.0,15.191194444444445,52.73555555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,LONDYŃSKA,20,01,01,01,03
120878455,1650366000.0,15.228416666666666,52.72186111111111,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ŚLĄSKA,50,01,01,01,03
120525311,1650375480.0,15.511861111111111,51.939249999999994,WOJ. LUBUSKIE,ZIELONA GÓRA,PODGÓRNA,50,01,01,01,03
120469536,1650376449.0,15.459805555555555,51.94094444444444,WOJ. LUBUSKIE,ZIELONA GÓRA,WOJSKA POLSKIEGO,50,01,01,01,03
120527555,1650361200.0,15.703555555555555,52.575361111111114,WOJ. LUBUSKIE,,,90,01,01,02,03
120475489,1650379691.0,15.619472222222223,52.07763888888889,WOJ. LUBUSKIE,SULECHÓW,ODRZAŃSKA,50,01,01,01,03
120475153,1650353748.0,15.583555555555556,52.09702777777778,WOJ. LUBUSKIE,,,90,01,01,02,03
120475410,1650367474.0,15.378194444444444,52.62716666666667,WOJ. LUBUSKIE,TRZEBISZEWO,,120,01,01,02,03
120477265,1650349200.0,15.429138888888888,52.68183333333333,WOJ. LUBUSKIE,GOŚCINOWO,,50,01,01,02,03
120475593,1650390533.0,15.635055555555555,52.58108333333334,WOJ. LUBUSKIE,ROKITNO-STACJA,,90,01,01,02,03
120476099,1650391434.0,15.529583333333335,52.24525,WOJ. LUBUSKIE,ŚWIEBODZIN,,20,01,01,01,03
120476061,1650378792.0,14.695611111111111,52.36655555555556,WOJ. LUBUSKIE,,,70,01,01,02,03
120475636,1650403859.0,14.65038888888889,52.30811111111111,WOJ. LUBUSKIE,ŚWIECKO,0,20,01,01,01,03
120475424,1650374071.0,15.539694444444445,51.56875,WOJ. LUBUSKIE,SZPROTAWA,KOPERNIKA,50,01,01,01,03
120475896,1650352053.0,15.253055555555555,52.73388888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WARSZAWSKA,50,01,01,01,03
120476012,1650368534.0,15.246138888888888,52.75805555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,GÓRCZYŃSKA,50,01,01,01,03
120475544,1650380749.0,14.762833333333333,52.43688888888889,WOJ. LUBUSKIE,RADÓW,.,90,01,02,02,03
120475068,1650343846.0,15.252194444444445,52.76263888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SOSNKOWSKIEGO,20,01,01,01,03
120475044,1650336623.0,15.425666666666666,52.60194444444445,WOJ. LUBUSKIE,,,120,01,01,02,03
120476243,1650343200.0,15.57761111111111,52.44594444444444,WOJ. LUBUSKIE,MIĘDZYRZECZ,OGRODOWA,50,01,01,01,03
120469596,1650403772.0,15.123833333333334,51.65402777777778,WOJ. LUBUSKIE,ŻARY,,50,01,01,01,03
120853334,1650369840.0,15.235277777777776,52.738166666666665,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,DĄBROWSKIEGO,50,01,01,01,03
120479855,1650465658.0,16.285591,51.839123,WOJ. LUBUSKIE,NOWA WIEŚ,,50,01,05,01,03
120475705,1650431404.0,15.841888888888889,52.15738888888889,WOJ. LUBUSKIE,,,90,01,01,02,03
120477053,1650466335.0,14.59,52.33711111111111,WOJ. LUBUSKIE,SŁUBICE,TRANSPORTOWA,50,01,05,01,03
120479898,1650467436.0,14.969166666666666,51.79969444444444,WOJ. LUBUSKIE,JEZIORY WYSOKIE,,50,01,05,01,03
120853369,1650456000.0,15.205,52.73413888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,OLIMPIJSKA,20,01,01,01,03
120477088,1650467722.0,15.54675,51.93836111111111,WOJ. LUBUSKIE,ZIELONA GÓRA,SZOSA KISIELIŃSKA,50,01,05,01,03
120476535,1650454934.0,15.618777777777778,51.92447222222222,WOJ. LUBUSKIE,ZIELONA GÓRA,NOWY KISIELIN-INNOWACYJNA,50,01,05,01,03
120476945,1650451664.0,15.623222222222223,52.08091666666667,WOJ. LUBUSKIE,SULECHÓW,ARMII KRAJOWEJ,50,01,05,01,03
120479843,1650453948.0,15.829888888888888,52.60391666666667,WOJ. LUBUSKIE,ZIELONA GÓRA,TRASA PÓŁNOCNA,50,01,05,01,03
120480002,1650479647.0,15.494027777777777,51.94016666666666,WOJ. LUBUSKIE,ZIELONA GÓRA,ZJEDNOCZENIA,40,01,04,01,01
120479846,1650464278.0,15.516916666666667,51.93519444444444,WOJ. LUBUSKIE,ZIELONA GÓRA,WROCŁAWSKA,50,01,05,01,01
120479862,1650469967.0,15.70661111111111,52.10369444444444,WOJ. LUBUSKIE,,,90,01,05,01,03
120476465,1650456867.0,15.526750000000002,51.958222222222226,WOJ. LUBUSKIE,ZIELONA GÓRA,TRASA PÓŁNOCNA,70,01,05,01,03
120502165,1650461400.0,15.504027777777777,51.94038888888888,WOJ. LUBUSKIE,ZIELONA GÓRA,POWSTAŃCÓW WIELKOPOLSKICH,50,01,01,01,03
120476375,1650450826.0,15.784472222222222,52.313944444444445,WOJ. LUBUSKIE,,,140,01,05,02,03
120864447,1650429900.0,15.271527777777779,52.76302777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,BORA KOMOROWSKIEGO,20,01,01,01,03
120476459,1650460497.0,14.831388888888888,52.34652777777778,WOJ. LUBUSKIE,RZEPIN,SŁUBICKA,50,01,04,01,03
120476915,1650448325.0,14.564916666666667,52.348777777777784,WOJ. LUBUSKIE,SŁUBICE,KOŚCIUSZKI,50,01,05,01,03
120479841,1650456732.0,15.504777777777777,51.936027777777774,WOJ. LUBUSKIE,ZIELONA GÓRA,PLAC SŁOWIAŃSKI,50,01,05,01,03
120475814,1650442774.0,15.6175,51.47913888888889,WOJ. LUBUSKIE,LESZNO GÓRNE,SZPROTAWSKA,50,01,01,01,03
120475794,1650441304.0,15.526916666666667,52.24641666666667,WOJ. LUBUSKIE,ŚWIEBODZIN,SIKORSKIEGO,50,01,04,01,03
120469718,1650440460.0,15.261888888888889,52.28483333333333,WOJ. LUBUSKIE,,,90,01,05,02,03
120479958,1650481987.0,15.826472222222222,52.55266666666667,WOJ. LUBUSKIE,NOWE GORZYCKO,,90,01,05,02,03
120480007,1650491243.0,15.26325,52.71725,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WĄGROWIECKA,30,01,04,01,03
120477195,1650451320.0,15.122111111111112,51.63425,WOJ. LUBUSKIE,ŻARY,KATOWICKA,50,01,05,01,03
120475652,1650429711.0,15.059194444444445,52.00675,WOJ. LUBUSKIE,,,90,01,01,02,03
120479928,1650469800.0,15.267833333333334,52.75702777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WALCZAKA,50,01,01,01,03
120475791,1650434296.0,14.72775,51.94680555555555,WOJ. LUBUSKIE,GUBIN,ŚLĄSKA,50,01,01,01,03
120476227,1650438240.0,16.233249999999998,51.76047222222222,WOJ. LUBUSKIE,,,90,01,01,02,03
120476148,1650432562.0,15.14875,52.754555555555555,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,,90,01,04,01,03
120476127,1650427000.0,15.268944444444445,52.76419444444444,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,OBROŃCÓW POKOJU,50,01,01,01,03
120476957,1650452035.0,14.92461111111111,52.854,WOJ. LUBUSKIE,STAW,,90,01,04,02,03
120476902,1650446922.0,15.588027777777778,52.443999999999996,WOJ. LUBUSKIE,MIĘDZYRZECZ,30 STYCZNIA,50,01,05,01,03
120853298,1650522600.0,15.233833333333333,52.74505555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WYSZYŃSKIEGO,50,01,01,01,03
120477484,1650552651.0,15.498055555555554,51.96152777777778,WOJ. LUBUSKIE,ZIELONA GÓRA,TRASA PÓŁNOCNA,40,01,01,01,03
120477517,1650554034.0,15.523833333333334,51.93897222222222,WOJ. LUBUSKIE,ZIELONA GÓRA,PODGÓRNA,20,01,01,01,03
120480278,1650548252.0,15.456388888888888,52.58594444444444,WOJ. LUBUSKIE,SKWIERZYNA,,90,01,01,02,03
120853364,1650538800.0,15.279527777777778,52.766222222222225,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WALCZAKA,50,01,01,01,03
120502174,1650501000.0,15.565138888888889,51.937527777777774,WOJ. LUBUSKIE,ZIELONA GÓRA,SUWALSKA,50,01,01,01,03
120477518,1650554260.0,15.244444444444444,52.745666666666665,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PIŁSUDSKIEGO,50,01,01,01,03
120505525,1650524400.0,15.304972222222222,51.56066666666666,WOJ. LUBUSKIE,ZIELONA GÓRA,WROCŁAWSKA,20,01,01,01,03
120477982,1650541568.0,15.49625,51.959722222222226,WOJ. LUBUSKIE,ZIELONA GÓRA,BATOREGO,50,01,01,01,03
120477487,1650548136.0,14.811305555555556,51.659527777777775,WOJ. LUBUSKIE,,,60,01,05,02,03
120484773,1650521700.0,14.55877777777778,52.35491666666667,WOJ. LUBUSKIE,SŁUBICE,CHOPINA,50,01,05,01,03
120477190,1650522000.0,15.21186111111111,52.73577777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MATEJKI,50,01,04,01,03
120610172,1650523500.0,14.606222222222222,52.620777777777775,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,KOSTRZYŃSKA,70,01,01,02,03
120477998,1650536902.0,15.224027777777778,52.72933333333334,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SIKORSKIEGO,50,01,01,01,01
120477490,1650555720.0,14.724416666666666,52.33141666666667,WOJ. LUBUSKIE,,,140,01,04,02,03
120477984,1650546613.0,15.114944444444443,52.44047222222222,WOJ. LUBUSKIE,SULĘCIN,ŻEROMSKIEGO,30,01,04,01,03
120477537,1650554596.0,15.289138888888889,52.76511111111111,WOJ. LUBUSKIE,WAWRÓW,BRZOZOWA,50,01,01,01,03
120610212,1650531600.0,14.647138888888888,52.589222222222226,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,OSIEDLE MIESZKA I,30,01,01,01,03
120477334,1650538680.0,14.557694444444445,52.34897222222222,WOJ. LUBUSKIE,SŁUBICE,NADODRZAŃSKA,50,01,04,01,03
120477568,1650567050.0,15.707916666666666,52.220416666666665,WOJ. LUBUSKIE,,,90,01,01,02,03
120477589,1650570438.0,15.528916666666667,52.223194444444445,WOJ. LUBUSKIE,,,90,01,01,02,03
120477288,1650534720.0,15.53127777777778,52.247527777777776,WOJ. LUBUSKIE,ŚWIEBODZIN,PLAC WOLNOŚCI,50,01,05,01,03
120477516,1650556033.0,15.443805555555556,52.36547222222222,WOJ. LUBUSKIE,,,90,01,01,02,03
120482621,1650547200.0,15.038388888888889,52.084138888888894,WOJ. LUBUSKIE,,,60,01,04,02,03
120477406,1650545280.0,14.726972222222223,51.95488888888889,WOJ. LUBUSKIE,GUBIN,KRESOWA,50,01,05,01,03
120484777,1650565800.0,14.63425,52.56158333333333,WOJ. LUBUSKIE,,,90,01,04,02,03
120480181,1650535451.0,15.081463,52.460175,WOJ. LUBUSKIE,DŁUGOSZYN,,50,01,04,01,03
120477231,1650532767.0,15.691138888888888,51.80716666666667,WOJ. LUBUSKIE,NOWA SÓL,CHAŁUBIŃSKIEGO,20,01,04,01,03
120853326,1650610800.0,15.24011111111111,52.73013888888889,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MOSTOWA,50,01,01,01,03
120483676,1650657600.0,15.24886111111111,52.74433333333334,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,POMORSKA,50,01,01,01,03
120610158,1650621600.0,,,WOJ. LUBUSKIE,,,120,01,01,02,03
120482402,1650606525.0,15.27813888888889,52.68969444444444,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ŁAGODZIŃSKA,90,01,01,02,03
120853360,1650607200.0,15.23188888888889,52.73280555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,KOSYNIERÓW GDYŃSKICH,50,01,01,01,03
120482743,1650626243.0,15.492444444444443,51.92977777777777,WOJ. LUBUSKIE,ZIELONA GÓRA,WYSZYŃSKIEGO,50,01,04,01,03
120853380,1650632160.0,15.232777777777779,52.73002777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,SIKORSKIEGO,50,01,01,01,03
120482816,1650632473.0,15.51661111111111,51.935361111111106,WOJ. LUBUSKIE,ZIELONA GÓRA,WROCŁAWSKA,50,01,04,01,01
120482672,1650628598.0,15.535805555555555,52.879805555555556,WOJ. LUBUSKIE,STRZELCE KRAJEŃSKIE,PÓŁNOCNA,50,01,01,01,03
120750824,1650621600.0,14.647055555555555,52.589083333333335,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,OSIEDLE MIESZKA I,20,01,01,01,03
120483029,1650653668.0,15.487305555555555,51.93422222222222,WOJ. LUBUSKIE,ZIELONA GÓRA,ŁUŻYCKA,50,01,01,01,03
120483035,1650653069.0,15.745861111111111,51.80038888888889,WOJ. LUBUSKIE,,,90,01,04,02,03
120483495,1650628193.0,15.09425,52.05572222222222,WOJ. LUBUSKIE,KROSNO ODRZAŃSKIE,SŁUBICKA,50,01,01,01,03
120482550,1650622203.0,14.633527777777777,52.59986111111111,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,ASFALTOWA,50,01,05,01,03
120483069,1650659642.0,15.241222222222222,52.73127777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PIONIERÓW,30,01,01,01,03
120483604,1650637899.0,14.556666666666667,52.35013888888889,WOJ. LUBUSKIE,SŁUBICE,MICKIEWICZA,50,01,01,01,03
120852053,1650616200.0,15.203305555555556,52.72655555555556,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,GWIAŹDZISTA,50,01,01,01,03
120483617,1650647798.0,15.504416666666666,51.94105555555555,WOJ. LUBUSKIE,ZIELONA GÓRA,WOJSKA POLSKIEGO,50,01,04,01,01
120482911,1650642489.0,15.546805555555556,51.92358333333333,WOJ. LUBUSKIE,ZIELONA GÓRA,GŁOGOWSKA,50,01,04,01,03
120482407,1650613180.0,15.30713888888889,51.617666666666665,WOJ. LUBUSKIE,ŻAGAŃ,KONOPNICKIEJ,50,01,04,01,03
120482584,1650622433.0,15.655444444444445,52.13758333333333,WOJ. LUBUSKIE,,,90,01,01,02,03
120482468,1650613859.0,15.585666666666667,52.838055555555556,WOJ. LUBUSKIE,ZWIERZYN,WOJSKA POLSKIEGO,40,01,01,01,03
120482872,1650637395.0,14.727361111111112,51.954861111111114,WOJ. LUBUSKIE,GUBIN,KRESOWA,50,01,01,01,03
120482930,1650642572.0,15.228972222222222,52.73108333333334,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ESTKOWSKIEGO,50,01,01,01,01
120483042,1650648303.0,15.686444444444446,51.83730555555556,WOJ. LUBUSKIE,ZAKĘCIE,,50,01,01,01,03
120482674,1650627817.0,15.709416666666666,51.81716666666667,WOJ. LUBUSKIE,NOWA SÓL,ZIELONOGÓRSKA,50,01,01,01,03
120482977,1650649023.0,15.577666666666666,52.44786111111111,WOJ. LUBUSKIE,MIĘDZYRZECZ,KAZIMIERZA WIELKIEGO,20,01,01,01,03
120482740,1650625184.0,15.421333333333333,52.00875,WOJ. LUBUSKIE,CZERWIEŃSK,ZIELONOGÓRSKA,50,01,04,01,03
120482507,1650618203.0,14.565555555555557,52.34941666666667,WOJ. LUBUSKIE,SŁUBICE,ASNYKA,20,01,01,01,03
120493568,1650662880.0,14.9435,51.78825,WOJ. LUBUSKIE,,PRZEMYSŁOWA,50,01,01,01,03
120480337,1650582338.0,15.560527777777779,52.25113888888889,WOJ. LUBUSKIE,ŚWIEBODZIN,POZNAŃSKA,50,01,01,02,03
120482727,1650600000.0,15.55763888888889,51.56463888888889,WOJ. LUBUSKIE,SZPROTAWA,WARSZAWSKA,50,01,04,01,03
120478106,1650602924.0,15.218277777777779,52.803416666666664,WOJ. LUBUSKIE,KŁODAWA,GORZOWSKA,90,01,05,02,03
120483845,1650743782.0,15.55875,52.725972222222225,WOJ. LUBUSKIE,LIPKI WIELKIE,SZOSOWA,50,01,01,01,03
120483704,1650693487.0,14.955666666666666,51.63305555555556,WOJ. LUBUSKIE,,,90,01,01,02,03
120485145,1650685800.0,16.649694444444442,52.30786111111111,WOJ. LUBUSKIE,ŚWIECKO,,20,01,01,02,02
120485176,1650702600.0,14.570138888888888,52.36336111111111,WOJ. LUBUSKIE,RYSIA,,50,01,02,01,03
120483237,1650696965.0,15.282194444444444,52.331833333333336,WOJ. LUBUSKIE,ŁAGÓW,TOPOROWSKA,50,01,01,01,03
120505642,1650711600.0,15.526583333333335,51.937916666666666,WOJ. LUBUSKIE,ZIELONA GÓRA,WŁADYSŁAWA IV,20,01,01,01,03
120483848,1650745557.0,15.752666666666666,51.76575,WOJ. LUBUSKIE,KIEŁCZ,SZEROKA,50,01,01,01,03
120484550,1650746549.0,15.23175,52.69852777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,KASPRZAKA,50,01,01,01,03
120483298,1650703212.0,15.204722222222221,52.72466666666667,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,ALEJE 11 LISTOPADA,50,01,01,01,03
120533650,1650713700.0,15.118500000000001,51.63461111111111,WOJ. LUBUSKIE,ŻARY,,50,01,01,01,03
120783170,1650708000.0,15.512055555555555,51.936527777777776,WOJ. LUBUSKIE,ZIELONA GÓRA,WROCŁAWSKA,20,01,01,02,03
120484409,1650705735.0,15.240305555555555,52.72961111111111,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,MOST STAROMIEJSKI,50,01,01,01,01
120485416,1650715777.0,15.512805555555556,51.87122222222222,WOJ. LUBUSKIE,,,90,01,01,02,03
120484542,1650745120.0,15.573361111111112,51.99252777777778,WOJ. LUBUSKIE,,,120,01,04,02,03
120483831,1650732921.0,15.50225,51.93588888888888,WOJ. LUBUSKIE,ZIELONA GÓRA,KONSTYTUCJI 3 MAJA,50,01,04,01,01
120483205,1650682656.0,15.204833333333333,52.31433333333333,WOJ. LUBUSKIE,,,140,01,01,02,03
120505639,1650708960.0,15.521611111111111,51.93358333333333,WOJ. LUBUSKIE,ZIELONA GÓRA,WROCŁAWSKA,50,01,01,01,03
120485582,1650744360.0,14.802527777777778,51.5385,WOJ. LUBUSKIE,PRZEWOŹNIKI,,50,01,01,01,03
120485398,1650712726.0,15.614666666666666,52.07636111111111,WOJ. LUBUSKIE,SULECHÓW,POŁUDNIOWA,20,01,01,01,03
120484463,1650724106.0,15.710138888888888,51.81147222222222,WOJ. LUBUSKIE,NOWA SÓL,PIŁSUDSKIEGO,50,01,01,01,03
120485458,1650723366.0,15.21336111111111,52.74,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,STASZICA,50,01,01,01,03
120483301,1650703652.0,15.229222222222223,52.76852777777778,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WYSZYŃSKIEGO,70,01,01,02,03
120485426,1650719638.0,15.244333333333332,52.74608333333333,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,PIŁSUDSKIEGO,50,01,01,01,03
120483195,1650673577.0,15.255944444444445,52.75844444444444,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,GÓRCZYŃSKA,50,01,01,01,03
120485465,1650715045.0,15.532833333333334,51.55483333333333,WOJ. LUBUSKIE,SZPROTAWA,3-GO MAJA,50,01,01,01,03
120505602,1650664800.0,15.509694444444444,51.934749999999994,WOJ. LUBUSKIE,ZIELONA GÓRA,SOWIŃSKIEGO,20,01,01,01,03
120485431,1650711585.0,15.523916666666668,51.9575,WOJ. LUBUSKIE,ZIELONA GÓRA,SULECHOWSKA,50,01,01,01,03
120485484,1650721536.0,15.862,52.070861111111114,WOJ. LUBUSKIE,KARGOWA,RYNEK,50,01,01,01,03
120504084,1650733200.0,15.533166666666668,52.23511111111111,WOJ. LUBUSKIE,ŚWIEBODZIN,,20,01,01,01,03
120485560,1650741284.0,15.498027777777777,51.832055555555556,WOJ. LUBUSKIE,ZIELONA GÓRA,JAROGNIEWICE,50,02,04,01,03
120505680,1650712680.0,15.622944444444444,52.08416666666667,WOJ. LUBUSKIE,SULECHÓW,TKACKA,50,01,01,01,03
120485668,1650790061.0,15.717638888888889,51.801361111111106,WOJ. LUBUSKIE,NOWA SÓL,MONIUSZKI,50,01,01,01,01
120483967,1650815946.0,14.571472222222223,52.348888888888894,WOJ. LUBUSKIE,SŁUBICE,KOŚCIUSZKI,50,01,01,01,03
120484566,1650773005.0,15.851805555555556,52.328833333333336,WOJ. LUBUSKIE,,,140,01,01,02,03
120485758,1650811980.0,15.209496,52.555397,WOJ. LUBUSKIE,ROGI,,90,01,01,02,03
120485754,1650809998.0,15.208766,52.556873,WOJ. LUBUSKIE,ROGI,,90,01,01,02,03
120485782,1650799548.0,15.528027777777778,51.885222222222225,WOJ. LUBUSKIE,,,90,01,01,02,03
120485732,1650788133.0,15.611444444444444,52.102111111111114,WOJ. LUBUSKIE,BRZEZIE K. SULECHOWA,ŻWIRKI I WIGURY,50,01,01,01,03
120485697,1650798084.0,15.415444444444445,52.73480555555555,WOJ. LUBUSKIE,SANTOK,GORZOWSKA,50,01,01,01,03
120484645,1650817733.0,14.639666666666667,52.579750000000004,WOJ. LUBUSKIE,KOSTRZYN NAD ODRĄ,GRANICZNA,50,01,01,01,03
120484636,1650808962.0,15.494583333333333,51.96158333333334,WOJ. LUBUSKIE,ZIELONA GÓRA,TRASA PÓŁNOCNA,40,01,05,01,03
120485689,1650793282.0,15.342777777777778,51.62088888888889,WOJ. LUBUSKIE,ŻAGAŃ,KOŻUCHOWSKA,70,01,01,02,03
120483958,1650805845.0,15.1,52.05416666666667,WOJ. LUBUSKIE,KROSNO ODRZAŃSKIE,POZNAŃSKA,50,01,01,01,03
120485653,1650784559.0,15.550861111111113,51.955222222222226,WOJ. LUBUSKIE,,,60,01,01,02,03
120485786,1650814020.0,14.931805555555554,52.33566666666667,WOJ. LUBUSKIE,,,140,01,04,02,03
120485881,1650829355.0,15.093222222222224,52.738166666666665,WOJ. LUBUSKIE,RACŁAW,,90,01,01,02,03
120488636,1650831600.0,15.652027777777779,52.528,WOJ. LUBUSKIE,,,90,01,01,02,03
120485772,1650811317.0,15.128833333333334,51.64227777777778,WOJ. LUBUSKIE,ŻARY,CHOPINA,50,01,01,01,03
120484789,1650870084.0,15.70275,51.85011111111111,WOJ. LUBUSKIE,OTYŃ,JANA PAWŁA II,50,01,04,01,03
120486333,1650904321.0,14.764416666666667,51.95680555555556,WOJ. LUBUSKIE,GUBIN,ŻOŁNIERSKA,50,01,01,01,03
120484691,1650849480.0,14.941694444444444,51.788333333333334,WOJ. LUBUSKIE,LUBSKO,PRZEMYSŁOWA,40,01,05,01,03
120486071,1650878374.0,15.23361111111111,52.74469444444445,WOJ. LUBUSKIE,GORZÓW WIELKOPOLSKI,WYSZYŃSKIEGO,50,01,01,01,03
120486310,1650895990.0,14.65025,52.308055555555555,WOJ. LUBUSKIE,ŚWIECKO,ŚWIECKO,20,01,01,01,03
